match_id,team_id,team,player_name,minutes_played,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,yellow_cards,red_cards,rating
497589,66,Manchester United FC,Aaron Wan-Bissaka,90,0,0,3,0,68,68.5,3,0,0,8.3
497589,66,Manchester United FC,Raphaël Varane,90,0,0,0,0,78,94.3,0,0,0,8.1
497589,66,Manchester United FC,Harry Maguire,90,0,0,0,0,24,77.3,6,0,0,8.7
497589,66,Manchester United FC,Luke Shaw,90,0,0,3,0,21,80.6,1,0,0,6.9
497589,66,Manchester United FC,Casemiro,90,0,0,1,1,36,91.2,2,0,0,7.6
497589,66,Manchester United FC,Bruno Fernandes,90,0,0,1,0,40,74.0,4,0,0,8.0
497589,66,Manchester United FC,Mason Mount,90,0,0,2,2,77,67.8,1,0,0,5.9
497589,66,Manchester United FC,Marcus Rashford,90,0,0,3,3,56,67.8,2,0,0,6.8
497589,66,Manchester United FC,Rasmus Højlund,90,0,0,3,3,74,73.8,6,0,0,6.3
497589,66,Manchester United FC,Antony,90,0,0,1,0,76,71.4,3,0,0,7.9
497584,64,Liverpool FC,Alisson,90,0,1,0,0,25,83.3,4,0,0,8.2
497584,64,Liverpool FC,Trent Alexander-Arnold,90,1,0,3,1,72,69.4,0,0,0,6.9
497584,64,Liverpool FC,Virgil van Dijk,90,0,0,1,1,23,92.3,5,0,0,8.0
497584,64,Liverpool FC,Ibrahima Konaté,90,0,1,1,1,77,78.0,5,0,0,8.7
497584,64,Liverpool FC,Andrew Robertson,90,0,1,3,3,65,88.6,1,0,0,8.3
497584,64,Liverpool FC,Alexis Mac Allister,90,0,0,0,0,23,87.4,4,0,0,5.7
497584,64,Liverpool FC,Dominik Szoboszlai,90,0,0,1,0,55,78.7,0,0,0,8.0
497584,64,Liverpool FC,Mohamed Salah,90,1,0,3,3,22,70.4,5,0,0,8.9
497584,64,Liverpool FC,Darwin Núñez,90,1,0,2,2,64,94.5,0,1,0,6.7
497584,64,Liverpool FC,Luis Díaz,90,0,0,1,1,63,66.6,5,0,0,6.3
497584,64,Liverpool FC,Diogo Jota,90,0,0,2,1,60,78.7,3,0,0,5.8
497584,338,Leicester City FC,Player 1,90,0,0,0,0,28,85.9,3,0,0,7.3
497584,338,Leicester City FC,Player 2,90,0,0,2,2,69,79.2,5,0,0,8.9
497584,338,Leicester City FC,Player 3,90,0,0,3,0,75,75.8,5,0,0,6.3
497584,338,Leicester City FC,Player 4,90,0,1,0,0,42,86.1,1,0,0,7.9
497584,338,Leicester City FC,Player 5,90,0,0,1,0,75,84.0,3,0,0,8.8
497584,338,Leicester City FC,Player 6,90,0,0,3,3,52,74.0,1,2,0,5.8
497584,338,Leicester City FC,Player 7,90,0,0,0,0,28,85.7,4,0,0,6.3
497584,338,Leicester City FC,Player 8,90,0,0,3,2,61,65.9,5,1,0,5.9
497584,338,Leicester City FC,Player 9,90,1,0,4,3,50,86.4,0,0,0,7.3
497584,338,Leicester City FC,Player 10,90,0,0,3,3,75,92.8,5,0,0,7.4
497584,338,Leicester City FC,Player 11,90,0,0,1,1,79,72.3,4,0,0,7.3
497582,397,Brighton & Hove Albion FC,Bart Verbruggen,90,0,0,1,1,61,77.3,3,0,0,9.0
497582,397,Brighton & Hove Albion FC,Joel Veltman,90,0,0,2,1,31,82.1,5,0,0,7.6
497582,397,Brighton & Hove Albion FC,Lewis Dunk,90,0,0,0,0,38,83.0,1,0,0,8.3
497582,397,Brighton & Hove Albion FC,Adam Webster,90,0,0,0,0,40,75.6,3,0,0,7.2
497582,397,Brighton & Hove Albion FC,Pervis Estupiñán,90,0,0,1,1,40,95.2,6,0,0,7.2
497582,397,Brighton & Hove Albion FC,Pascal Groß,90,0,0,2,0,55,91.0,4,0,0,6.8
497582,397,Brighton & Hove Albion FC,Billy Gilmour,90,0,0,0,0,21,93.7,5,0,0,8.8
497582,397,Brighton & Hove Albion FC,Kaoru Mitoma,90,0,0,2,0,69,78.7,6,0,0,6.9
497582,397,Brighton & Hove Albion FC,Evan Ferguson,90,0,0,3,3,57,70.8,0,0,0,8.8
497582,397,Brighton & Hove Albion FC,Solly March,90,0,0,1,1,80,91.8,6,0,0,6.9
497582,397,Brighton & Hove Albion FC,João Pedro,90,0,0,0,0,25,85.1,6,0,0,8.9
497582,402,Brentford FC,Mark Flekken,90,0,0,2,0,20,87.3,1,1,0,6.4
497582,402,Brentford FC,Aaron Hickey,90,0,0,1,1,80,78.9,6,0,0,8.6
497582,402,Brentford FC,Ethan Pinnock,90,0,0,2,2,23,84.4,5,0,0,5.6
497582,402,Brentford FC,Ben Mee,90,0,0,1,1,32,65.6,0,0,0,8.1
497582,402,Brentford FC,Rico Henry,90,0,0,1,1,60,65.4,5,0,0,7.3
497582,402,Brentford FC,Mathias Jensen,90,0,0,0,0,37,70.3,6,1,0,8.9
497582,402,Brentford FC,Christian Nørgaard,90,0,0,3,3,42,69.6,1,0,0,6.1
497582,402,Brentford FC,Bryan Mbeumo,90,0,0,1,1,58,71.5,0,0,0,7.7
497582,402,Brentford FC,Yoane Wissa,90,0,0,0,0,30,92.5,0,0,0,8.2
497582,402,Brentford FC,Ivan Toney,90,0,0,3,1,21,94.2,6,1,0,6.4
497582,402,Brentford FC,Vitaly Janelt,90,0,0,1,1,61,87.0,1,0,0,6.4
497581,57,Arsenal FC,David Raya,90,0,0,3,3,77,80.3,1,0,0,6.8
497581,57,Arsenal FC,Ben White,90,0,0,2,2,80,76.6,2,0,0,6.7
497581,57,Arsenal FC,William Saliba,90,0,0,0,0,44,85.3,4,1,0,8.9
497581,57,Arsenal FC,Gabriel Magalhães,90,0,0,3,2,79,92.1,1,0,0,7.8
497581,57,Arsenal FC,Oleksandr Zinchenko,90,0,0,2,1,70,74.2,5,0,0,8.5
497581,57,Arsenal FC,Thomas Partey,90,0,0,2,2,60,70.0,3,0,0,8.4
497581,57,Arsenal FC,Martin Ødegaard,90,0,1,1,1,45,90.7,4,0,0,6.6
497581,57,Arsenal FC,Bukayo Saka,90,0,0,1,0,75,85.6,3,0,0,7.2
497581,57,Arsenal FC,Leandro Trossard,90,0,0,3,0,79,80.7,4,0,0,6.5
497581,57,Arsenal FC,Gabriel Martinelli,90,0,0,1,1,46,88.9,4,1,0,7.5
497581,57,Arsenal FC,Kai Havertz,90,1,0,3,2,35,92.0,5,0,0,7.0
497581,349,Ipswich Town FC,Christian Walton,90,0,0,2,0,42,65.7,5,0,0,8.3
497581,349,Ipswich Town FC,Leif Davis,90,0,0,2,0,43,95.8,0,0,0,7.6
497581,349,Ipswich Town FC,Luke Woolfenden,90,0,0,2,2,49,70.1,6,0,0,5.5
497581,349,Ipswich Town FC,Janoi Donacien,90,0,0,3,1,37,70.3,6,0,0,7.6
497581,349,Ipswich Town FC,Harry Clarke,90,0,0,1,1,22,86.6,3,0,0,6.3
497581,349,Ipswich Town FC,Sam Morsy,90,0,0,3,1,74,95.1,2,0,0,6.4
497581,349,Ipswich Town FC,Wes Burns,90,0,0,2,0,35,82.4,0,1,0,5.7
497581,349,Ipswich Town FC,Conor Chaplin,90,0,0,1,1,55,95.8,0,0,0,6.7
497581,349,Ipswich Town FC,Freddie Ladapo,90,0,0,1,1,64,84.7,2,0,0,9.0
497581,349,Ipswich Town FC,Omari Hutchinson,90,0,0,0,0,55,67.9,1,0,0,6.7
497581,349,Ipswich Town FC,Liam Delap,90,0,0,0,0,78,79.4,2,0,0,8.2
497596,338,Leicester City FC,Player 1,90,0,0,3,1,71,85.7,0,0,0,7.9
497596,338,Leicester City FC,Player 2,90,0,0,2,2,34,81.4,4,1,0,8.0
497596,338,Leicester City FC,Player 3,90,0,0,2,2,38,75.6,0,0,0,6.4
497596,338,Leicester City FC,Player 4,90,0,0,3,0,71,83.7,5,0,0,5.8
497596,338,Leicester City FC,Player 5,90,0,0,1,1,26,67.4,5,1,0,8.7
497596,338,Leicester City FC,Player 6,90,0,0,2,2,73,76.1,6,0,0,7.9
497596,338,Leicester City FC,Player 7,90,0,0,3,0,79,88.7,1,0,0,7.2
497596,338,Leicester City FC,Player 8,90,0,0,0,0,49,71.2,3,0,0,6.4
497596,338,Leicester City FC,Player 9,90,0,0,0,0,74,67.7,2,1,0,8.4
497596,338,Leicester City FC,Player 10,90,0,0,2,2,66,87.4,6,0,0,8.1
497596,338,Leicester City FC,Player 11,90,0,0,3,2,76,68.1,6,0,0,7.0
497596,65,Manchester City FC,Ederson,90,0,0,3,3,30,65.4,4,0,0,8.8
497596,65,Manchester City FC,Kyle Walker,90,0,0,3,3,34,67.6,6,0,0,7.0
497596,65,Manchester City FC,Rúben Dias,90,0,0,0,0,79,84.2,2,0,0,8.8
497596,65,Manchester City FC,Manuel Akanji,90,0,0,3,3,80,66.8,2,0,0,5.6
497596,65,Manchester City FC,João Cancelo,90,0,0,2,1,78,90.4,5,0,0,8.0
497596,65,Manchester City FC,Rodri,90,0,1,3,3,34,86.0,0,0,0,8.8
497596,65,Manchester City FC,Kevin De Bruyne,90,2,0,3,2,70,72.1,6,0,0,7.4
497596,65,Manchester City FC,Bernardo Silva,90,0,0,0,0,52,75.7,0,0,0,7.8
497596,65,Manchester City FC,Phil Foden,90,0,1,1,0,29,76.4,6,0,0,6.3
497596,65,Manchester City FC,Jack Grealish,90,0,0,2,2,22,91.6,1,0,0,7.4
497596,65,Manchester City FC,Erling Haaland,90,0,0,1,0,35,72.9,3,0,0,6.8
497592,354,Crystal Palace FC,Sam Johnstone,90,0,0,1,1,57,80.0,0,0,0,7.9
497592,354,Crystal Palace FC,Joel Ward,90,0,0,0,0,21,77.6,5,0,0,7.5
497592,354,Crystal Palace FC,Marc Guéhi,90,0,1,3,3,28,77.1,6,0,0,8.9
497592,354,Crystal Palace FC,Joachim Andersen,90,0,0,0,0,33,91.6,4,0,0,5.9
497592,354,Crystal Palace FC,Tyrick Mitchell,90,0,0,3,1,63,84.0,5,0,0,5.7
497592,354,Crystal Palace FC,Cheick Doucouré,90,1,0,4,1,72,84.2,1,0,0,5.8
497592,354,Crystal Palace FC,Eberechi Eze,90,0,0,1,1,56,92.9,6,0,0,6.6
497592,354,Crystal Palace FC,Jordan Ayew,90,1,0,2,2,47,89.1,0,0,0,8.2
497592,354,Crystal Palace FC,Michael Olise,90,0,0,2,1,56,80.9,3,0,0,7.2
497592,354,Crystal Palace FC,Jean-Philippe Mateta,90,0,1,3,2,42,91.4,5,1,0,7.7
497592,354,Crystal Palace FC,Jefferson Lerma,90,0,0,0,0,75,71.1,2,0,0,6.5
497592,340,Southampton FC,Aaron Ramsdale,90,0,0,3,3,35,82.4,4,0,0,7.6
497592,340,Southampton FC,Kyle Walker-Peters,90,1,0,2,2,60,75.7,0,2,0,6.1
497592,340,Southampton FC,Jan Bednarek,90,0,0,2,2,48,88.6,0,0,0,6.3
497592,340,Southampton FC,Mohammed Salisu,90,0,0,0,0,20,83.7,5,0,0,8.3
497592,340,Southampton FC,Romain Perraud,90,0,0,2,2,63,86.4,5,0,0,6.7
497592,340,Southampton FC,Stuart Armstrong,90,0,0,0,0,35,89.5,4,0,0,7.3
497592,340,Southampton FC,Adam Armstrong,90,0,0,0,0,76,72.6,4,0,0,7.8
497592,340,Southampton FC,Che Adams,90,0,0,3,1,24,66.5,6,0,0,6.6
497592,340,Southampton FC,Sékou Mara,90,0,0,1,0,37,76.6,0,0,0,7.4
497592,340,Southampton FC,Tyler Dibling,90,0,1,1,0,20,68.1,4,0,0,7.8
497592,340,Southampton FC,Kamaldeen Sulemana,90,0,0,1,1,70,72.3,0,0,0,8.2
497593,62,Everton FC,Jordan Pickford,90,0,0,0,0,67,80.8,5,0,0,6.6
497593,62,Everton FC,Séamus Coleman,90,0,0,3,3,50,70.7,0,0,0,5.6
497593,62,Everton FC,James Tarkowski,90,0,0,1,0,36,86.7,0,0,0,8.2
497593,62,Everton FC,Michael Keane,90,0,0,3,0,49,68.5,1,0,0,6.4
497593,62,Everton FC,Vitaliy Mykolenko,90,0,0,2,0,70,85.3,4,1,0,8.4
497593,62,Everton FC,Amadou Onana,90,0,0,2,0,31,71.7,0,0,0,7.4
497593,62,Everton FC,Abdoulaye Doucouré,90,0,0,0,0,76,89.2,6,0,0,5.8
497593,62,Everton FC,Jack Harrison,90,0,0,2,2,43,73.0,2,0,0,7.0
497593,62,Everton FC,Dwight McNeil,90,0,0,3,1,59,77.3,2,0,0,6.9
497593,62,Everton FC,Dominic Calvert-Lewin,90,0,0,0,0,49,78.3,0,0,0,6.3
497593,62,Everton FC,Beto,90,0,0,3,0,64,88.4,4,0,0,7.3
497593,351,Nottingham Forest FC,Matt Turner,90,0,0,3,3,54,71.8,0,0,0,6.8
497593,351,Nottingham Forest FC,Neco Williams,90,0,0,3,1,49,68.1,4,1,0,8.5
497593,351,Nottingham Forest FC,Joe Worrall,90,0,1,3,2,72,95.8,1,0,0,8.1
497593,351,Nottingham Forest FC,Willy Boly,90,0,1,1,1,61,93.8,6,0,0,8.8
497593,351,Nottingham Forest FC,Harry Toffolo,90,0,0,3,0,39,74.2,3,0,0,8.6
497593,351,Nottingham Forest FC,Ryan Yates,90,0,0,1,1,47,71.3,1,0,0,5.5
497593,351,Nottingham Forest FC,Morgan Gibbs-White,90,0,0,0,0,71,79.2,6,0,0,5.8
497593,351,Nottingham Forest FC,Anthony Elanga,90,0,0,2,1,60,85.8,2,0,0,6.1
497593,351,Nottingham Forest FC,Taiwo Awoniyi,90,1,0,2,1,58,77.3,4,1,0,8.1
497593,351,Nottingham Forest FC,Callum Hudson-Odoi,90,1,0,2,2,36,79.9,6,0,0,6.4
497593,351,Nottingham Forest FC,Remo Freuler,90,0,0,2,2,54,95.3,3,0,0,7.6
497594,63,Fulham FC,Bernd Leno,90,0,0,0,0,50,94.0,3,0,0,6.7
497594,63,Fulham FC,Kenny Tete,90,0,0,1,1,24,66.4,2,0,0,5.7
497594,63,Fulham FC,Issa Diop,90,1,0,2,1,25,81.8,1,0,0,5.9
497594,63,Fulham FC,Tosin Adarabioyo,90,0,0,1,1,50,68.8,1,0,0,5.6
497594,63,Fulham FC,Antonee Robinson,90,0,0,0,0,64,83.1,3,0,0,7.8
497594,63,Fulham FC,Joao Palhinha,90,0,0,3,2,63,78.9,4,0,0,8.1
497594,63,Fulham FC,Tom Cairney,90,1,0,3,3,50,92.7,4,0,0,7.7
497594,63,Fulham FC,Harrison Reed,90,0,0,0,0,30,93.8,1,0,0,5.9
497594,63,Fulham FC,Bobby Decordova-Reid,90,0,0,0,0,37,81.9,3,0,0,8.3
497594,63,Fulham FC,Aleksandar Mitrovic,90,0,1,3,2,53,87.9,4,0,0,7.7
497594,63,Fulham FC,Willian,90,0,1,0,0,47,67.4,1,0,0,7.7
497594,1044,AFC Bournemouth,Player 1,90,0,0,3,1,73,67.9,4,0,0,7.1
497594,1044,AFC Bournemouth,Player 2,90,0,0,2,2,48,90.4,5,0,0,8.5
497594,1044,AFC Bournemouth,Player 3,90,0,0,3,0,46,83.5,4,1,0,6.9
497594,1044,AFC Bournemouth,Player 4,90,0,1,3,3,52,67.2,4,0,0,8.4
497594,1044,AFC Bournemouth,Player 5,90,0,0,1,1,74,86.4,4,0,0,7.8
497594,1044,AFC Bournemouth,Player 6,90,0,0,0,0,53,95.3,1,0,0,7.9
497594,1044,AFC Bournemouth,Player 7,90,0,1,0,0,61,90.5,3,0,0,5.8
497594,1044,AFC Bournemouth,Player 8,90,1,0,4,2,32,89.7,5,0,0,6.1
497594,1044,AFC Bournemouth,Player 9,90,0,0,3,1,71,95.5,1,0,0,7.0
497594,1044,AFC Bournemouth,Player 10,90,0,0,0,0,24,79.6,6,0,0,7.3
497594,1044,AFC Bournemouth,Player 11,90,1,0,3,3,22,88.4,0,0,0,6.6
497598,73,Tottenham Hotspur FC,Guglielmo Vicario,90,0,0,1,0,78,75.0,2,0,0,5.9
497598,73,Tottenham Hotspur FC,Pedro Porro,90,0,0,2,0,73,83.6,5,0,0,6.1
497598,73,Tottenham Hotspur FC,Cristian Romero,90,1,0,1,1,67,91.1,6,0,0,6.4
497598,73,Tottenham Hotspur FC,Micky van de Ven,90,0,1,3,3,77,70.6,0,0,0,8.4
497598,73,Tottenham Hotspur FC,Destiny Udogie,90,0,0,1,1,32,77.6,0,0,0,5.9
497598,73,Tottenham Hotspur FC,Yves Bissouma,90,0,1,3,1,56,83.5,2,0,0,6.4
497598,73,Tottenham Hotspur FC,James Maddison,90,0,0,1,1,69,82.2,2,0,0,6.3
497598,73,Tottenham Hotspur FC,Son Heung-min,90,0,0,2,2,33,89.1,4,0,0,6.3
497598,73,Tottenham Hotspur FC,Dejan Kulusevski,90,1,0,4,4,45,81.2,5,1,0,6.7
497598,73,Tottenham Hotspur FC,Richarlison,90,0,0,0,0,64,85.5,2,0,0,8.6
497598,73,Tottenham Hotspur FC,Brennan Johnson,90,0,0,3,1,60,73.6,5,0,0,5.6
497598,76,Wolverhampton Wanderers FC,José Sá,90,0,0,1,1,61,94.3,0,0,0,7.0
497598,76,Wolverhampton Wanderers FC,Matt Doherty,90,0,0,0,0,76,71.4,4,0,0,7.1
497598,76,Wolverhampton Wanderers FC,Max Kilman,90,0,0,3,3,21,79.8,1,0,0,5.9
497598,76,Wolverhampton Wanderers FC,Craig Dawson,90,0,0,1,1,38,95.2,5,0,0,8.7
497598,76,Wolverhampton Wanderers FC,Rayan Aït-Nouri,90,0,0,2,1,61,70.3,1,0,0,8.1
497598,76,Wolverhampton Wanderers FC,Mario Lemina,90,0,0,2,0,64,84.1,6,1,0,8.4
497598,76,Wolverhampton Wanderers FC,Joao Gomes,90,0,1,1,0,46,85.9,1,0,0,6.1
497598,76,Wolverhampton Wanderers FC,Pablo Sarabia,90,1,0,2,2,40,74.6,0,0,0,5.8
497598,76,Wolverhampton Wanderers FC,Pedro Neto,90,0,1,0,0,38,73.3,2,0,0,8.2
497598,76,Wolverhampton Wanderers FC,Matheus Cunha,90,0,0,2,1,62,95.5,0,0,0,6.1
497598,76,Wolverhampton Wanderers FC,Hee-chan Hwang,90,1,0,3,1,71,90.9,2,0,0,5.5
497599,563,West Ham United FC,Lukasz Fabianski,90,0,0,0,0,49,66.2,2,0,0,8.4
497599,563,West Ham United FC,Vladimir Coufal,90,0,0,1,1,73,75.1,0,0,0,7.9
497599,563,West Ham United FC,Kurt Zouma,90,0,0,0,0,44,91.7,5,0,0,8.7
497599,563,West Ham United FC,Nayef Aguerd,90,0,0,0,0,61,71.2,3,0,0,6.6
497599,563,West Ham United FC,Emerson Palmieri,90,0,0,2,1,67,82.9,1,0,0,5.6
497599,563,West Ham United FC,Lucas Paquetá,90,0,0,1,0,50,76.8,3,0,0,7.0
497599,563,West Ham United FC,Tomáš Souček,90,0,0,3,3,31,89.0,4,1,0,6.7
497599,563,West Ham United FC,Jarrod Bowen,90,0,0,1,1,44,67.9,2,0,0,5.8
497599,563,West Ham United FC,Michail Antonio,90,0,0,0,0,58,86.0,6,0,0,7.7
497599,563,West Ham United FC,Mohammed Kudus,90,0,0,1,1,28,73.7,5,0,0,8.5
497599,563,West Ham United FC,Edson Álvarez,90,0,0,2,0,44,78.2,1,0,0,7.3
497599,64,Liverpool FC,Alisson,90,0,0,3,2,26,94.1,5,0,0,7.3
497599,64,Liverpool FC,Trent Alexander-Arnold,90,0,1,3,3,36,87.7,4,0,0,7.0
497599,64,Liverpool FC,Virgil van Dijk,90,1,0,3,2,31,73.8,5,0,0,7.5
497599,64,Liverpool FC,Ibrahima Konaté,90,2,0,5,4,80,69.1,2,0,0,6.7
497599,64,Liverpool FC,Andrew Robertson,90,0,0,3,2,33,75.5,6,0,0,5.6
497599,64,Liverpool FC,Alexis Mac Allister,90,1,0,3,1,68,91.4,5,0,0,8.7
497599,64,Liverpool FC,Dominik Szoboszlai,90,1,0,3,3,37,92.3,3,0,0,8.5
497599,64,Liverpool FC,Mohamed Salah,90,0,0,0,0,56,78.2,4,0,0,8.6
497599,64,Liverpool FC,Darwin Núñez,90,0,1,3,2,40,71.5,4,0,0,5.8
497599,64,Liverpool FC,Luis Díaz,90,0,0,3,3,41,66.4,3,0,0,5.9
497599,64,Liverpool FC,Diogo Jota,90,0,1,1,0,22,88.6,6,0,0,7.6
497590,58,Aston Villa FC,Emiliano Martínez,90,0,0,3,3,23,67.6,2,0,0,7.7
497590,58,Aston Villa FC,Matty Cash,90,1,0,1,1,21,94.9,1,0,0,8.3
497590,58,Aston Villa FC,Pau Torres,90,0,0,2,2,26,75.4,3,0,0,8.4
497590,58,Aston Villa FC,Ezri Konsa,90,0,0,3,3,66,75.1,5,0,0,6.7
497590,58,Aston Villa FC,Lucas Digne,90,0,0,3,0,63,68.0,3,0,0,7.8
497590,58,Aston Villa FC,John McGinn,90,0,1,2,1,33,73.8,1,0,0,8.9
497590,58,Aston Villa FC,Douglas Luiz,90,0,0,2,2,56,81.0,0,0,0,8.6
497590,58,Aston Villa FC,Boubacar Kamara,90,0,0,2,2,68,93.2,5,1,0,6.7
497590,58,Aston Villa FC,Léon Bailey,90,1,0,4,3,74,86.9,6,0,0,8.8
497590,58,Aston Villa FC,Ollie Watkins,90,0,1,3,2,39,66.4,6,1,0,8.0
497590,58,Aston Villa FC,Moussa Diaby,90,0,0,2,1,70,82.4,0,0,0,7.2
497590,397,Brighton & Hove Albion FC,Bart Verbruggen,90,0,0,1,1,23,95.4,5,0,0,8.5
497590,397,Brighton & Hove Albion FC,Joel Veltman,90,0,0,2,2,47,88.1,6,1,0,6.8
497590,397,Brighton & Hove Albion FC,Lewis Dunk,90,0,0,2,0,60,77.7,6,0,0,6.4
497590,397,Brighton & Hove Albion FC,Adam Webster,90,0,0,2,1,68,88.2,6,0,0,7.5
497590,397,Brighton & Hove Albion FC,Pervis Estupiñán,90,0,0,0,0,32,75.0,2,0,0,6.3
497590,397,Brighton & Hove Albion FC,Pascal Groß,90,0,0,0,0,69,67.5,6,0,0,6.0
497590,397,Brighton & Hove Albion FC,Billy Gilmour,90,1,0,4,4,41,67.6,6,0,0,7.6
497590,397,Brighton & Hove Albion FC,Kaoru Mitoma,90,0,0,1,0,68,74.1,4,0,0,8.5
497590,397,Brighton & Hove Albion FC,Evan Ferguson,90,1,0,2,2,49,75.9,3,0,0,8.2
497590,397,Brighton & Hove Albion FC,Solly March,90,0,1,0,0,44,75.2,1,0,0,5.7
497590,397,Brighton & Hove Albion FC,João Pedro,90,0,1,1,1,47,71.7,2,1,0,7.9
497595,349,Ipswich Town FC,Christian Walton,90,0,0,2,2,49,79.3,3,0,0,6.1
497595,349,Ipswich Town FC,Leif Davis,90,0,2,3,1,44,72.6,3,0,0,7.1
497595,349,Ipswich Town FC,Luke Woolfenden,90,0,0,2,0,52,84.0,4,0,0,8.7
497595,349,Ipswich Town FC,Janoi Donacien,90,0,0,3,3,36,89.3,6,0,0,8.5
497595,349,Ipswich Town FC,Harry Clarke,90,0,0,2,2,61,72.4,2,1,0,8.4
497595,349,Ipswich Town FC,Sam Morsy,90,1,0,3,1,57,76.0,1,0,0,7.1
497595,349,Ipswich Town FC,Wes Burns,90,0,0,3,2,76,90.6,0,0,0,8.9
497595,349,Ipswich Town FC,Conor Chaplin,90,0,0,1,1,44,79.4,4,0,0,7.2
497595,349,Ipswich Town FC,Freddie Ladapo,90,0,0,0,0,75,69.7,6,0,0,7.2
497595,349,Ipswich Town FC,Omari Hutchinson,90,0,0,3,2,25,74.6,3,0,0,6.7
497595,349,Ipswich Town FC,Liam Delap,90,1,0,3,1,24,74.8,3,0,0,8.2
497595,61,Chelsea FC,Robert Sánchez,90,0,0,1,0,59,83.2,6,0,0,5.6
497595,61,Chelsea FC,Reece James,90,0,0,0,0,67,66.0,3,0,0,6.8
497595,61,Chelsea FC,Thiago Silva,90,0,0,2,1,35,88.1,5,0,0,6.4
497595,61,Chelsea FC,Levi Colwill,90,0,0,1,1,71,75.3,5,0,0,7.0
497595,61,Chelsea FC,Ben Chilwell,90,0,0,1,1,31,93.3,6,0,0,7.9
497595,61,Chelsea FC,Enzo Fernández,90,0,0,3,3,22,84.6,5,0,0,8.2
497595,61,Chelsea FC,Conor Gallagher,90,0,0,0,0,49,65.9,4,0,0,8.1
497595,61,Chelsea FC,Cole Palmer,90,0,0,0,0,67,72.6,2,1,0,7.5
497595,61,Chelsea FC,Raheem Sterling,90,0,0,2,2,24,67.4,5,0,0,8.2
497595,61,Chelsea FC,Nicolas Jackson,90,0,0,3,2,25,67.7,0,0,0,7.9
497595,61,Chelsea FC,Christopher Nkunku,90,0,0,2,1,67,94.8,6,0,0,8.8
497597,66,Manchester United FC,André Onana,90,0,0,3,3,76,69.6,4,0,0,5.6
497597,66,Manchester United FC,Aaron Wan-Bissaka,90,0,0,2,1,43,77.5,4,0,0,7.6
497597,66,Manchester United FC,Raphaël Varane,90,0,0,0,0,37,87.3,5,0,0,6.3
497597,66,Manchester United FC,Harry Maguire,90,0,0,1,0,66,70.6,5,0,0,6.2
497597,66,Manchester United FC,Luke Shaw,90,0,0,3,2,74,65.5,2,0,0,8.4
497597,66,Manchester United FC,Casemiro,90,0,0,1,1,54,78.1,1,0,0,5.7
497597,66,Manchester United FC,Bruno Fernandes,90,0,0,0,0,24,71.7,0,0,0,7.4
497597,66,Manchester United FC,Mason Mount,90,0,0,3,0,39,80.0,3,0,0,8.5
497597,66,Manchester United FC,Marcus Rashford,90,0,0,1,1,57,91.0,2,0,0,7.1
497597,66,Manchester United FC,Rasmus Højlund,90,0,0,2,1,36,79.1,6,0,0,6.6
497597,66,Manchester United FC,Antony,90,0,0,1,0,32,75.1,2,0,0,6.5
497597,67,Newcastle United FC,Nick Pope,90,0,0,3,1,73,76.1,0,0,0,7.4
497597,67,Newcastle United FC,Kieran Trippier,90,1,0,4,3,39,93.7,6,0,0,7.2
497597,67,Newcastle United FC,Fabian Schär,90,0,1,2,0,33,67.8,1,0,0,8.7
497597,67,Newcastle United FC,Sven Botman,90,0,0,0,0,20,69.4,4,0,0,6.8
497597,67,Newcastle United FC,Dan Burn,90,0,0,2,2,69,74.9,6,0,0,5.8
497597,67,Newcastle United FC,Joelinton,90,0,0,1,1,79,81.3,4,0,0,6.8
497597,67,Newcastle United FC,Bruno Guimarães,90,0,0,1,1,27,80.2,4,0,0,6.6
497597,67,Newcastle United FC,Sandro Tonali,90,0,0,0,0,65,92.5,6,1,0,8.9
497597,67,Newcastle United FC,Jacob Murphy,90,0,1,1,1,44,75.2,6,1,0,7.3
497597,67,Newcastle United FC,Alexander Isak,90,1,0,1,1,49,75.7,4,0,0,6.1
497597,67,Newcastle United FC,Callum Wilson,90,0,0,1,0,57,71.8,4,0,0,8.2
497591,402,Brentford FC,Mark Flekken,90,0,0,0,0,31,67.0,2,0,0,6.0
497591,402,Brentford FC,Aaron Hickey,90,0,0,1,1,25,95.7,2,0,0,8.0
497591,402,Brentford FC,Ethan Pinnock,90,0,0,0,0,35,67.6,5,0,0,6.7
497591,402,Brentford FC,Ben Mee,90,0,0,1,0,80,66.9,1,0,0,5.6
497591,402,Brentford FC,Rico Henry,90,0,0,0,0,38,65.3,3,0,0,7.4
497591,402,Brentford FC,Mathias Jensen,90,1,0,1,1,59,96.0,5,0,0,6.9
497591,402,Brentford FC,Christian Nørgaard,90,0,0,2,2,40,79.2,5,0,0,8.4
497591,402,Brentford FC,Bryan Mbeumo,90,0,0,3,1,67,89.8,2,0,0,9.0
497591,402,Brentford FC,Yoane Wissa,90,0,0,2,0,70,82.3,1,0,0,7.6
497591,402,Brentford FC,Ivan Toney,90,0,1,0,0,46,94.1,6,0,0,8.7
497591,402,Brentford FC,Vitaly Janelt,90,0,0,2,2,29,66.7,2,1,0,7.9
497591,57,Arsenal FC,David Raya,90,0,1,3,3,25,65.5,6,0,0,8.6
497591,57,Arsenal FC,Ben White,90,0,0,1,0,62,72.8,6,0,0,8.1
